TERMS AND CONDITIONS																																
2002-08-01	13689	8813	4844	10358	4467	28481			42170						670	0	0	3	321		791	43954	39667	2267	1165	279			151	426		43954
2002-09-01	13643	8989	4590	8906	4466	26951			40594						934	0	0	3	336		649	42516	38891	1326	1431	291			163	413		42516
2002-10-01	13946	8990	4625	8870	4466	26951			40897						705	420	0	3	318		1188	43109	38742	2335	1202	274			149	407		43109
2002-11-01	13610	9338	4625	9226	4824	28013			41623						899	0	0	3	325		887	43737	38721	2998	1199	277			163	379		43737
2002-12-01	13113	8571	4599	9226	4823	27220			40333						535	1905	0	3	679		2410	43959	41147	535	1191	415			516	155		43959
2003-01-01	12123	8572	4599	9226	5089	27486			39609						637	628	0	3	311		1269	41829	38303	1876	937	311			153	250		41829
2003-02-01	11578	8457	4599	9581	5451	28088			39666						979	0	0	3	311		750	41709	38199	1398	1278	296			156	381		41709
2003-03-01	11121	8869	4578	9539	5451	28437			39558						542	0	0	3	300		658	41059	38137	1221	842	292			146	421		41059
2003-04-01	11240	8869	4578	9539	5450	28437			39677						640	357	0	3	303		1129	41751	38627	1193	1040	306			153	431		41751
2003-05-01	11266	8870	4578	9539	5819	28806			40072						861	531	0	3	294		1454	42684	38993	1678	1162	304			152	395		42684
2003-06-01	11930	8411	6153	9403	4728	28695			40625						977	495	0	3	278		1001	42883	39991	708	1277	335			137	434		42883
2003-07-01	12324	8412	6152	9404	4986	28954			41278						526	458	0	3	290		1108	43205	40183	1295	824	296			140	466		43205
2003-08-01	12365	8413	6152	9771	4986	29321			41686						812	849	0	3	289		1617	44406	40578	1828	1112	303			142	443		44406
2003-09-01	12481	8715	6050	8710	4985	28460			40941						579	0	0	3	278		665	42465	39772	898	879	306			134	476		42465
2003-10-01	12749	8646	6024	8684	5343	28697			41446						1110	0	0	3	274		785	43617	39969	1046	1710	315			135	442		43617
2003-11-01	13183	8647	6024	8684	5343	28697			41881						0	0	0	3	272		917	43073	39973	1924	300	292			134	450		43073
2003-12-01	12511	8534	5760	9028	5342	28665			41176						0	1902	0	3	541		2398	44118	42191	533	500	337			403	154		44118
2004-01-01	11559	8535	5760	9028	5588	28912			40471						0	0	0	3	277		634	41384	39546	897	200	334			135	272		41384
2004-02-01	11245	8359	5759	9366	5943	29427			40672						4	0	0	3	287		763	41728	39456	1140	205	379			143	406		41728
2004-03-01	11230	8731	5759	9453	5838	29781			41011						0	411	0	3	277		1079	42369	39509	1679	200	364			136	481		42369
2004-04-01	11444	8732	5759	9453	5838	29781			41225						0	0	0	3	299		795	42322	40086	1007	200	430			153	446		42322
2004-05-01	11995	9012	5758	9784	6173	30727			42722						16	0	0	3	285		952	43977	40860	1964	216	352			143	443		43977
2004-06-01	13046	9459	6043	9349	5123	29974			43020						0	1033	0	3	283		1539	44845	42080	864	907	389			145	459		44845
2004-07-01	13018	9460	6043	9349	5339	30190			43208						0	473	0	3	276		1125	44612	42151	1333	200	359			136	433		44612
2004-08-01	13064	9460	6042	10005	5338	30846			43909						0	619	0	3	272		1411	45595	41696	2744	200	398			133	424		45595
2004-09-01	13316	9572	5911	8676	5338	29497			42814						0	0	0	3	262		666	43744	41845	819	200	356			127	398		43744
2004-10-01	13775	9549	5912	8640	5544	29645			43420						1	0	0	3	252		803	44478	41706	1274	601	352			123	422		44478
2004-11-01	14246	9549	5911	8954	5544	29958			44204						0	0	0	3	250		923	45380	41671	2618	200	361			124	406		45380
2004-12-01	13629	9154	5910	8954	5543	29562			43191						0	2519	0	3	513		3024	46731	44241	1063	501	383			384	160		46731
2005-01-01	12864	9154	5910	8954	5687	29705			42569						0	576	0	3	261		1210	44042	41382	1664	200	386			128	282		44042
2005-02-01	12624	9154	5909	9258	5899	30221			42845						5	0	0	3	255		752	43860	41398	1345	206	380			123	408		43860
2005-03-01	12790	9380	5891	9233	5899	30403			43193						1	0	0	3	256		686	44140	41753	1221	202	384			127	454		44140
2005-04-01	12687	9380	5891	9233	5898	30402			43089						1	0	0	3	262		814	44169	41983	1041	201	367			129	449		44169
2005-05-01	13919	9380	5890	9539	6112	30922			44841						0	360	0	38	226		1316	46421	42794	2488	200	363			129	446		46421
2005-06-01	14659	10588	5946	8580	5445	30560			45218						0	468	0	38	218		968	46442	43813	1373	300	368			128	461		46442
2005-07-01	14701	10587	5947	8580	5590	30704			45405						0	0	0	38	221		644	46308	44190	969	223	362			129	435		46308
2005-08-01	15378	10587	5947	9103	5589	31226			46604						0	0	0	38	216		777	47635	43784	2723	200	346			127	455		47635
2005-09-01	14846	10618	5769	7873	5589	29848			44693						0	0	0	38	212		674	45617	43591	937	200	346			125	417		45617
2005-10-01	14924	10643	5768	7847	5588	29846			44770						0	0	0	38	216		816	45840	43567	344	400	366			126	1037		45840
2005-11-01	15336	10643	5768	8128	5794	30333			45669						5	0	0	38	328		948	46988	43788	1593	54	347			240	966		46988
2005-12-01	16385	10337	5768	8128	5793	30026			46411						0	1297	0	38	88		1783	48320	46078	911	50	422			0	859		48320
2006-01-01	14479	10337	5768	8127	5943	30175			44654						0	0	0	38	87		622	45400	43439	1205	50	415			0	292		45400
2006-02-01	14199	10336	5768	8406	6139	30650			44849						0	0	0	38	87		732	45706	43309	1475	50	453			0	420		45706
2006-03-01	14168	10290	5957	8200	6138	30586			44753						59	0	0	38	91		688	45629	43568	1041	59	469			0	492		45629
2006-04-01	14921	10290	5957	8200	6359	30805			45726						35	0	0	38	87		816	46703	44182	1590	35	429			0	467		46703
2006-05-01	15981	10289	5958	8506	6358	31111			47092						23	0	0	38	86		959	48199	44717	2483	23	507			0	470		48199
2006-06-01	16592	11409	6821	6787	5733	30750			47342						25	721	0	38	88		1189	48681	45952	1774	25	423			0	507		48681
2006-07-01	16547	11408	6821	6787	5873	30889			47437						33	0	0	38	90		606	48203	45637	1613	33	415			0	505		48203
2006-08-01	16939	11408	6821	7320	5873	31421			48360						14	720	0	38	2		1459	49872	46143	2789	13	415			0	512		49872
2006-09-01	17333	11574	6675	6141	5872	30262			47595						15	1121	0	38	5		1809	49462	45807	2177	563	396			0	519		49462
2006-10-01	17563	11559	6638	6141	6099	30437			47999						0	2500	0	38	4		3317	51358	45910	2655	1871	409			0	514		51358
2006-11-01	17853	11797	6639	6439	6098	30973			48826						19	1244	0	38	4		2179	51066	46356	3762	19	405			0	524		51066
2006-12-01	18121	10972	6639	6439	6097	30147			48268						12	2854	0	38	3		3305	51625	48762	2228	12	444			0	180		51625
2007-01-01	17016	11114	6723	6494	6570	30901			47917						54	0	18	38	2		219	48249	45772	1625	54	454			0	344		48249
2007-02-01	16768	11157	6751	6518	6599	31025			47793						18	0	2	38	4		216	48070	45719	1393	18	449			0	491		48070
2007-03-01	17087	11118	6700	6542	6638	30998			48085						159	0	18	38	7		214	48521	46008	1354	160	450			0	549		48521
2007-04-01	17460	11158	6729	6568	6929	31385			48845						15	0	18	38	4		215	49134	46632	1502	15	448			0	537		49134
2007-05-01	19093	11553	6759	6895	6961	32168			51261						0	696	18	38	4		213	52230	47305	3909	25	449			0	541		52230
2007-06-01	20893	11341	7100	5400	6088	29929			50822						0	854	19	38	4		215	51952	48437	2555	25	443	0		0	474	17	51952
2007-07-01	20034	11390	7131	5422	6270	30213			50248						14	0	18	38	3		214	50536	47921	1581	40	474	0		0	505	16	50536
2007-08-01	21414	11438	7456	5696	6300	30889			52303						13	0	15	38	4		215	52587	48711	2622	264	451	0		0	497	43	52587
2007-09-01	20324	11503	6201	5712	6327	29743			50067						0	1548	32	38	7		214	51906	47980	1908	1039	439	0		0	391	149	51906
2007-10-01	20181	11537	6203	5736	6608	30084			50265						0	929	32	38	4		212	51480	47843	2129	400	440	0		0	526	141	51480
2007-11-01	20807	11914	6230	5758	6639	30542			51348						0	1318	16	38	3		211	52936	47952	3589	291	429	0		0	519	156	52936
2007-12-01	20281	11091	6130	5651	6487	29360			49641						1	3963	37	38	3		213	53897	50565	1970	502	509	0		0	196	155	53897
2008-01-01	20031	11137	6157	5673	6682	29649			49680						31	0	37	38	4		209	49999	47412	1422	181	490	0		0	313	180	49999
2008-02-01	19184	11181	6183	5994	7118	30476			49660						34	0	39	38	6		209	49985	47329	1430	109	469	0		0	461	187	49985
2008-03-01	18793	11306	5972	6012	7151	30442			49235						0	3268	7	38	7		210	52765	47501	4032	25	509	0		0	479	219	52765
2008-04-01	16274	11349	5997	6036	7581	30963			47237						0	5578	4	38	3		211	53071	48164	3082	654	537	0		0	463	171	53071
2008-05-01	18211	11918	6023	6365	7615	31921			50132						15	3011	3	38	5		210	53415	48856	3282	40	627	0		0	450	159	53415
2008-06-01	21578	12324	5631	5238	6604	29798			51376						155	977	5	38	5		213	52770	50040	1443	180	535	0		0	423	148	52770
2008-07-01	22219	12375	5652	5650	6636	30314			52533						0	1709	2	38	4		212	54498	50324	2108	947	540	0		0	419	160	54498
2008-08-01	23225	12969	5978	5671	6667	31286			54510						55	0	3	38	6		212	54824	50766	2822	80	552	0		0	449	155	54824
2008-09-01	22497	12703	4788	5687	6697	29875			52372						9	3838	3	38	9		210	56479	50200	5022	34	615	0		0	440	168	56479
2008-10-01	12285	12724	4807	5707	7103	30342			42627						2	25032	3	38	102		205	68009	51108	15055	501	740	0		0	436	169	68009
2008-11-01	11580	12776	4825	5729	7136	30466			42045						2909	33615	6	38	107		206	78927	51416	26089	33	731	0		0	478	180	78927
2008-12-01	11717	11929	4734	5628	6977	29268			40985						1902	35327	4	38	120		208	78584	53731	23604	26	783	0		0	226	213	78584
2009-01-01	11465	12426	4753	6183	7009	30370			41835						125	36688	5	38	9		206	78906	51186	26481	25	706	0		0	322	186	78906
2009-02-01	13029	12472	4770	6780	7039	31061			44090						11	36292	6	38	8		208	80654	51106	28147	37	708	0		0	463	193	80654
2009-03-01	14593	12673	4894	6960	7586	32113			46706						0	34255	6	38	9		207	81221	51154	28608	25	811	0		0	429	194	81221
2009-04-01	13130	12719	4914	7282	7620	32535			45664						0	29400	5	38	5		205	75316	51979	19122	3000	604	0		0	424	187	75316
2009-05-01	14279	13118	4933	7305	7799	33155			47433						0	23994	5	38	5		203	71678	52453	14891	3000	720	0		0	440	173	71678
2009-06-01	14480	13619	5567	5534	6881	31601			46081						0	29667	5	38	6		215	76012	53503	18105	3189	628	0		0	424	164	76012
2009-07-01	13457	13820	5584	5697	6913	32014			45472						4	33045	6	38	9		224	78797	53725	21178	2744	569	0		0	427	154	78797
2009-08-01	13385	14021	5777	6025	7019	32843			46228						0	29029	2	38	6		225	75529	53169	18197	3000	578	0		0	436	150	75529
2009-09-01	13759	13337	5263	6191	7201	31991			45750						0	29790	3	38	8		229	75817	53123	18460	3000	649	0		0	441	144	75817
2009-10-01	14508	13520	5280	6211	7310	32321			46829						0	27946	3	38	6		234	75055	53286	17542	3000	640	0		0	446	140	75055
2009-11-01	14286	13719	5297	6379	7517	32912			47198						0	26695	3	38	8		237	74178	53285	17007	2691	606	0		0	450	140	74178
2009-12-01	13684	12989	6103	5545	7350	31986			45670						0	25375	2	38	20		249	71355	55468	11848	3000	703	0		0	200	137	71355
2010-01-01	14186	13187	6122	5711	7383	32403			46589						0	24207	2	38	7		253	71096	52800	14201	3000	687	0		0	269	139	71096
2010-02-01	14833	13231	6299	5729	7639	32898			47731						0	23154	2	38	7		261	71191	52788	14165	3061	673	0		0	366	137	71191
2010-03-01	15622	13815	5994	5898	7675	33382			49004						0	22045	4	38	4		265	71359	53252	13668	3200	641	0		0	468	130	71359
2010-04-01	16755	14010	6013	6091	7709	33823			50578						0	19922	3	38	3		271	70814	53158	13187	3200	676	0		0	464	130	70814
2010-05-01	18348	14208	6182	6111	7968	34468			52816						0	13050	2	38	4		275	66185	53967	8023	2848	768	0		0	449	130	66185
2010-06-01	20742	14558	5207	5483	7170	32418			53159						15	5941	3	38	3		281	59439	55274	2608	286	728	0		0	410	133	59439
2010-07-01	23175	14759	5222	5501	7352	32834			56010						6	2942	2	38	3		284	59285	55411	2659	31	638	0		0	416	130	59285
2010-08-01	25530	14957	5401	5701	7385	33445			58974						5	0	2	38	7		286	59311	55048	2938	30	741	0		0	417	137	59311
2010-09-01	25154	14324	4944	5719	7494	32481			57634						0	0	2	38	7		285	57967	55141	1551	25	666	0		0	453	130	57967
2010-10-01	25007	14495	4959	5737	7687	32877			57884						0	0	2	38	6		287	58217	55258	1416	300	654	0		0	459	130	58217
2010-11-01	25153	14990	4973	6275	7948	34186			59339						54	0	2	38	5		288	59727	55350	3085	79	605	0		0	478	130	59727
2010-12-01	24906	14212	5911	5654	7774	33551			58457						22	2062	2	38	5		298	60885	57874	1869	47	640	0		0	324	130	60885
2011-01-01	23218	14709	5928	6137	7808	34581			57800						0	0	3	311	5		361	58479	54850	1964	25	747	0		0	469	424	58479
2011-02-01	21723	14751	6422	6155	8286	35615			57338						0	0	3	309	6		366	58022	54784	1636	25	712	0		0	446	419	58022
2011-03-01	19877	16517	5370	6657	8307	36850			56727						10	0	3	307	3		373	57422	54749	945	35	746	0		0	527	420	57422
2011-04-01	19555	17087	5384	7201	8342	38014			57569						74	0	3	307	6		376	58335	55446	1166	99	677	0		0	529	418	58335
2011-05-01	20503	17665	6304	7754	8762	40484			60987						0	924	3	315	2		387	62619	56022	4828	25	789	0		0	524	431	62619
2011-06-01	21975	17728	5818	6530	7599	37675			59650						259	0	7	320	4		398	60638	57446	1153	284	794	0		0	524	436	60638
2011-07-01	21055	18299	5833	7090	7634	38855			59910						0	0	3	314	4		403	60634	57654	1241	25	777	0		0	508	429	60634
2011-08-01	22140	20237	4939	7110	8035	40321			62461						7	0	2	314	3		413	63201	57659	3388	432	762	0		0	524	436	63201
2011-09-01	21411	19033	6545	5521	8069	39168			60579						1	0	2	338	4		335	61259	57571	1588	426	769	0		0	455	450	61259
2011-10-01	21035	19603	6562	6058	8500	40722			61757						4	131	2	338	2		345	62580	57838	2825	304	709	0		0	464	440	62580
2011-11-01	19891	20340	7174	6778	8888	43180			63071						0	0	1	333	6		359	63770	58442	3472	225	731	0		0	465	434	63770
2011-12-01	18546	21178	6976	6692	8707	43553			62099						81	1448	2	325	12		280	64247	61029	1512	107	862	0		0	313	425	64247
2012-01-01	17947	21921	7591	6709	8743	44964			62911						0	0	3	325	6		284	63528	57773	4081	25	825	0		0	403	421	63528
2012-02-01	17721	24420	5809	7432	9315	46976			64697						0	0	2	336	6		292	65332	57528	5897	25	1034	0		0	419	428	65332
2012-03-01	17863	24663	7721	5520	9680	47584			65447						0	2284	2	333	7		296	68368	58026	6068	2183	1155	0		0	511	425	68368
2012-04-01	18504	25388	8314	5537	9717	48956			67461						0	613	5	336	8		306	68729	58404	8188	25	1153	0		0	531	428	68729
2012-05-01	19013	26101	8331	6234	10669	51335			70348						0	0	7	340	4		313	71012	59333	9212	25	1472	0		0	536	435	71012
2012-06-01	20490	25109	8512	7608	8596	49825			70316						29	0	4	340	8		284	70980	60645	7949	54	1418	0		0	477	438	70980
2012-07-01	19912	25156	8528	8319	9142	51145			71057						0	0	7	334	4		291	71693	60330	8963	25	1428	0		0	520	427	71693
2012-08-01	18905	27545	7393	9020	9179	53138			72043						0	0	4	332	5		291	72674	60925	9342	25	1403	0		0	555	424	72674
2012-09-01	19180	27376	9422	6982	9563	53342			72522						98	0	3	333	4		284	73245	60342	10380	123	1438	0		0	534	427	73245
2012-10-01	19033	27424	9981	7001	10157	54564			73597						0	571	5	341	5		284	74804	60529	11754	300	1250	0		0	535	436	74804
2012-11-01	18737	28103	10000	7695	10195	55994			74730						7	0	5	345	7		284	75378	60905	12056	232	1188	0		0	556	441	75378
2012-12-01	18987	28294	9973	7598	10413	56277			75265						62	1838	5	343	7		288	77807	63700	11701	186	1403	0		0	377	439	77807
2013-01-01	17863	28999	9992	8291	10451	57733			75596						0	1151	7	342	5		287	77389	60362	14401	443	1290	0		0	453	439	77389
2013-02-01	18885	31241	8925	8310	11039	59515			78400						0	334	7	344	5		287	79377	60288	16802	25	1279	0		0	542	440	79377
2013-03-01	19878	30081	10919	6975	11441	59416			79294						0	1287	6	339	5		354	81286	60920	18074	25	1223	0		0	613	432	81286
2013-04-01	21625	30799	11476	6993	12044	61311			82937						0	0	7	339	5		356	83643	61250	20071	25	1243	0		0	621	434	83643
2013-05-01	23692	30815	12034	7690	13006	63545			87237						0	0	7	332	7		359	87942	61989	23503	225	1177	0		0	624	424	87942
2013-06-01	25207	31365	11088	8947	10012	61412			86619						26	600	9	336	13		423	88026	63329	22418	50	1191	0		0	611	428	88026
2013-07-01	25190	32071	11108	9627	10607	63414			88604						0	0	7	317	5		427	89360	63252	23715	250	1131	0		0	603	409	89360
2013-08-01	23790	32704	10050	9647	11198	63599			87389						0	0	6	330	6		429	88160	63943	21954	217	1103	0		0	519	424	88160
2013-09-01	22446	34509	10413	8322	11237	64481			86928						0	0	7	330	5		476	87746	63335	22055	167	1188	0		0	574	426	87746
2013-10-01	22702	35224	10972	8341	11838	66374			89076						0	0	7	332	4		480	89899	63696	23688	337	1170	0		0	577	432	89899
2013-11-01	22926	34317	10990	9034	12182	66523			89449						0	0	10	338	5		474	90277	64078	23907	187	1136	0		0	533	435	90277
2013-12-01	21586	34242	11505	8943	11963	66654			88240						0	2206	9	337	5		509	91306	66616	22330	187	1307	0		0	431	435	91306
2014-01-01	20438	34953	12069	9641	12006	68669			89107						0	0	9	347	6		528	89997	63735	23846	207	1239	0		0	524	446	89997
2014-02-01	20414	34598	10455	10346	12898	68297			88711						53	0	5	353	6		527	89654	63721	23382	260	1223	0		0	616	453	89654
2014-03-01	19941	35650	10528	8321	12945	67443			87384						0	0	4	355	6		498	88247	63870	22049	150	1201	0		0	525	451	88247
2014-04-01	21382	35700	10546	9016	13538	68800			90182						0	0	4	352	6		502	91045	64858	23939	150	1125	0		0	529	444	91045
2014-05-01	22976	34891	11105	9718	13586	69301			92277						0	0	5	352	5		505	93144	65535	25257	150	1189	0		0	569	444	93144
2014-06-01	23202	33718	11350	11124	11411	67602			90804						0	0	9	346	5		494	91658	66927	22355	150	1252	0		0	537	438	91658
2014-07-01	24141	34368	11370	11147	11996	68880			93021						0	0	6	351	4		494	93876	67091	24494	150	1144	0		0	553	443	93876
2014-08-01	22872	33387	10848	11860	12038	68133			91005						0	0	4	347	7		491	91853	67522	22039	150	1153	0		0	551	439	91853
2014-09-01	22479	36660	10808	9822	12080	69370			91849						0	599	5	351	9		471	93285	66991	23927	150	1243	0		0	528	446	93285
2014-10-01	20836	38000	10828	10520	12663	72011			92847						0	0	3	351	8		482	93691	67380	23795	300	1193	0		0	577	446	93691
2014-11-01	19988	36632	11387	10541	12997	71557			91544						0	697	3	346	9		491	93090	67604	22856	423	1188	0		0	580	440	93090
2014-12-01	19386	35838	11355	11122	12769	71085			90471						0	2765	4	355	8		509	94112	70024	21527	150	1519	0		0	444	449	94112
2015-01-01	20960	36498	11920	11144	13371	72933			93893						0	0	5	381	6		519	94804	67339	24724	150	1547	0		0	544	499	94804
2015-02-01	20311	35074	10853	11870	13750	71548			91858						1	704	3	382	6		527	93481	67668	22602	579	1504	0		0	637	492	93481
2015-03-01	18843	38331	10838	9823	13798	72789			91632						80	0	3	377	9		540	92640	68370	21463	231	1492	0		0	602	483	92640
2015-04-01	19482	39094	10857	10498	14386	74835			94317						0	0	3	368	6		550	95244	68983	23509	150	1541	0		0	596	464	95244
2015-05-01	20305	37875	10877	11145	14738	74634			94939						0	0	4	373	6		561	95883	69699	23627	150	1349	0		0	589	470	95883
2015-06-01	21236	38670	10057	13152	11757	73637			94872						0	0	6	379	6		588	95851	71428	21809	150	1368	0		0	617	479	95851
2015-07-01	22567	39457	10075	13836	12290	75658			98225						0	2266	3	388	9		603	101494	72094	26227	517	1547	0		0	611	498	101494
2015-08-01	22493	37641	10091	13861	12333	73926			96419						0	1343	3	393	9		618	98787	72007	23593	387	1693	0		0	606	500	98787
2015-09-01	21942	40314	9969	11938	12374	74595			96538						167	0	4	400	9		603	97720	72391	22432	316	1504	0		0	577	499	97720
2015-10-01	20993	40873	10624	12453	12791	76741			97735						0	2900	4	388	12		612	101650	72587	25338	1190	1481	0		0	571	484	101650
2015-11-01	19368	39471	10639	12947	13067	76124			95492						0	4101	4	390	6		623	100615	72896	24655	532	1447	0		0	602	483	100615
2015-12-01	18220	39471	10622	12831	12840	75763			93984						0	6089	7	405	11		650	101147	75497	22617	500	1475	0		0	559	498	101147
2016-01-01	17048	40087	10637	13384	13264	77371			94419						0	4998	8	411	15		659	100509	72866	24498	500	1488	0		0	653	505	100509
2016-02-01	15725	38190	10653	13981	13306	76130			91855						0	6099	6	402	11		668	99042	72845	22896	437	1631	0		0	738	494	99042
2016-03-01	14479	40750	10650	11919	13352	76672			91151						0	7002	5	400	12		628	99199	73581	22455	500	1646	0		0	526	492	99199
2016-04-01	14873	41379	10664	12511	13853	78406			93279						47	7003	7	386	12		631	101364	74049	24175	547	1552	0		0	563	478	101364
2016-05-01	16569	40568	10678	13091	14211	78548			95117						0	7003	6	403	12		640	103180	75433	24671	386	1583	0		0	612	495	103180
2016-06-01	18368	39418	10597	13944	12274	76234			94602						0	8473	9	396	17		581	104079	76535	23192	1646	1670	0		0	546	490	104079
2016-07-01	18440	40635	11113	14543	12319	78610			97050						0	8987	6	402	13		591	107049	76883	25940	1541	1549	0		0	643	493	107049
2016-08-01	18964	37753	11644	15124	12803	77325			96289						0	7004	9	407	13		606	104327	76963	24144	500	1557	0		0	663	499	104327
2016-09-01	18593	40345	10800	12884	12846	76874			95467						0	8501	6	406	13		610	105003	76959	23263	1887	1726	0		0	669	499	105003
2016-10-01	18045	40974	11308	13469	13330	79082			97127						0	7001	6	410	13		616	105173	77201	24543	500	1777	0		0	649	503	105173
2016-11-01	16646	39538	11829	14035	13672	79074			95720						0	7002	6	404	15		622	103769	77727	22549	489	1847	0		0	662	496	103769
2016-12-01	16792	40673	11810	13923	13440	79846			96638						0	8277	5	395	19		772	106106	80479	20228	500	2103	1500		0	809	487	106106
2017-01-01	17218	41298	12314	14496	13484	81592			98810						0	6986	6	390	19		777	106988	77350	25535	500	2236	0		0	883	484	106988
2017-02-01	17668	38967	12327	15019	13527	79841			97509						0	7002	8	398	19		775	105712	77342	24166	500	2254	0		0	958	492	105712
2017-03-01	16621	41537	10909	12880	13963	79289			95910						0	6997	7	406	19		821	104160	77794	22506	500	2279	0		0	582	498	104160
2017-04-01	17542	42125	10920	13443	14007	80495			98037						0	7003	6	423	19		788	106276	78890	23457	500	2337	0		0	578	515	106276
2017-05-01	18240	40616	11380	14011	14647	80655			98895						0	7003	6	424	19		780	107127	80665	22468	500	2406	0		0	572	516	107127
2017-06-01	20591	41315	13571	14762	11566	81214			101805						0	6972	5	409	28		713	109932	82421	23398	500	2582	0		0	531	501	109932
2017-07-01	21328	41899	14027	15326	11604	82856			104184						16	7488	16	393	15		706	112817	82118	26724	516	2358	0		0	616	485	112817
2017-08-01	21253	38604	14043	15887	12244	80778			102031						0	7002	9	398	16		705	110162	82640	23613	469	2326	0		0	624	490	110162
2017-09-01	21442	41960	12240	13755	12281	80236			101678						0	7001	8	399	16		796	109898	82092	22517	500	2339	1300		0	659	491	109898
2017-10-01	21026	42548	12692	14327	12740	82306			103331						66	7404	7	408	17		788	112022	82456	25737	566	2191	0		0	572	500	112022
2017-11-01	18629	41056	13117	14875	12778	81826			100456						0	7805	6	412	18		791	109487	82671	23060	500	2184	0		0	569	504	109487
2017-12-01	18370	41539	13080	14747	12721	82087			100457						0	9479	5	404	15		742	111100	85856	21454	500	2274	0		0	520	496	111100
2018-01-01	17999	42047	13474	15251	12760	83533			101531						0	8794	6	406	15		743	111495	82037	25264	500	2590	0		0	606	498	111495
2018-02-01	19417	39223	13490	15755	13178	81646			101064						0	8307	5	420	16		745	110557	81984	23614	500	3267	0		0	680	512	110557
2018-03-01	19270	41512	12175	13759	13219	80665			99935						0	7905	9	423	15		765	109053	82961	21832	250	2914	0		0	580	515	109053
2018-04-01	20036	41946	12466	14174	13550	82136			102172						0	8306	4	422	15		764	111683	83060	24521	250	2797	0		0	541	514	111683
2018-05-01	22554	40095	12483	14587	13710	80874			103429						55	8308	4	420	17		757	112990	84427	23870	305	3316	0		0	559	512	112990
2018-06-01	23724	40257	14078	13423	11992	79750			103474						0	7877	4	425	21		819	112621	86064	22028	250	3123	0		0	639	517	112621
2018-07-01	23846	41084	14097	13842	12421	81444			105290						0	8894	6	416	21		822	115449	86501	24671	250	2950	0		0	568	508	115449
2018-08-01	25953	39141	14115	14259	12582	80097			106050						0	8606	5	416	21		824	115921	88013	23546	250	3070	0		0	535	508	115921
2018-09-01	26223	40335	13108	12725	12619	78787			105010						0	8606	4	410	17		865	114911	88065	22371	250	3119	0		0	604	502	114911
2018-10-01	26076	41022	13128	13138	13043	80331			106408						0	8108	8	413	17		870	115823	86839	25036	250	2603	0		0	590	505	115823
2018-11-01	25033	39459	13146	13552	13199	79356			104389						0	8209	4	420	17		874	113912	87087	22791	250	2706	0		0	566	512	113912
2018-12-01	24218	39846	13361	13426	12993	79625		251	104094						0	10673	3	433	17		834	116055	90193	21726	250	2830	0		0	530	525	116055
2019-01-01	23750	40290	13380	13852	13434	80955		252	104957						143	9390	5	426	16		888	115826	86425	24892	393	2924	0		0	673	518	115826
2019-02-01	23828	38338	13399	14280	13473	79490		252	103570						0	9710	4	432	18		888	114621	86328	23730	250	3019	0		0	770	524	114621
2019-03-01	24131	39697	12508	12725	13515	78445		516	103092						0	10009	4	435	18		815	114373	86535	23526	250	2937	0		0	597	527	114373
2019-04-01	24187	40137	12527	13268	14188	80120		517	104824						0	10013	4	438	18		814	116111	87795	24134	250	2826	0		0	576	530	116111
2019-05-01	25638	38296	12855	13814	14232	79197		518	105353						0	10314	4	438	18		810	116937	88728	24178	251	2606	0		0	645	530	116937
2019-06-01	25991	40185	13534	14651	10290	78659		512	105162						0	10218	9	437	17		745	116588	90374	22236	250	2630	0		0	570	529	116588
2019-07-01	26550	40628	13557	15211	10701	80097		513	107160						0	9992	5	436	22		747	118362	90468	24093	250	2389	0		0	635	527	118362
2019-08-01	27570	39216	13888	15801	10944	79849		514	107933						0	10909	4	440	22		745	120053	90801	25140	250	2583	0		0	747	532	120053
2019-09-01	25931	39927	12868	13709	10973	77476		515	103922						0	11608	4	445	5		743	116727	89792	22710	250	2736	0		0	703	536	116727
2019-10-01	25080	40368	13205	14287	11430	79290		516	104886						0	12201	8	445	5		738	118283	90061	24184	250	2509	0		0	742	537	118283
2019-11-01	23485	38950	13541	14857	11661	79009		517	103011						335	12815	5	448	7		735	117356	90206	22787	584	2510	0		0	728	540	117356
2019-12-01	23367	39326	13508	14695	11501	79030		511	102909						0	15516	5	438	6		768	119643	93094	21766	250	3228	0		0	775	530	119643
2020-01-01	23644	40157	13531	14728	11961	80377		512	104534						0	13090	6	450	7		766	118851	89491	24700	250	2994	0		0	875	542	118851
2020-02-01	25035	38554	14189	15854	11991	80588		513	106135						0	15485	5	462	6		762	122856	89147	25658	250	6282	0		0	965	554	122856
2020-03-01	25780	38892	13028	13707	12023	77650		1926	105356	570		14759	0		8900	64770	3	491	6		775	195631	92039	30438	61125	10325	0		0	1120	583	195631
2020-04-01	65818	49567	21788	17905	16382	105642	0	4346	175806	4382	0	17022	2993		881	187421	3	481	7		770	389767	93896	85913	198759	9571	0		0	1056	573	389767
2020-05-01	107840	63223	26163	22312	22435	134133	1270	6198	249441	6376	2613	3831	1924	22	606	204289	6	492	6		774	470381	96954	138323	224085	9174	0		0	1261	584	470381
2020-06-01	129526	80793	34879	26799	24186	166658	1283	7448	304914	7629	5130	1709	1627	139	606	205186	4	490	8		754	528197	100066	146573	269228	10679	0	451	0	619	582	528197
2020-07-01	133808	93444	42151	32136	29916	197648	1327	8177	340959	7372	7007	0	0	141	626	185554	5	502	8		731	542905	102058	148231	281972	8259	43	964	0	785	594	542905
